"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"8d7faa6d7f104a6cb7c4a9e1c6310a15","REALLY doesn't feel good and REALLY wishes her boss (who even acknowledged that I'm sick) would send her home.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/01/09 05:05 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","excited about seeing The Used this friday! I bet nobody knew how hard I like to rock  :)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/07/09 08:02 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is temporarily upset with Obama for being in a commercial with *PROPNAME*.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/06/09 05:17 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","had a really really good day",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",09/08/09 03:34 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","watch ""The Age of Wal-Mart"" on CNBC",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",08/10/09 05:29 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","No one should die because they cannot afford health care, and no one should go broke because they get sick. If you agree, please post this as your status for the rest of the day.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",09/03/09 08:11 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","chips and salsa must be made with crack or heroin. What else can explain my addiction to it?",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/08/09 06:34 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","I know this is old news, but I don't think *PROPNAME* could be more annoying or less funny.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",09/25/09 07:20 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","bored as hell...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/14/09 11:07 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","loves myth busters. Now I can double dip all I want!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/25/09 04:25 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","needs a drink...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/23/09 09:34 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","I am wrecked, I am overblown...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/21/09 07:40 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","how come every time I make a cake with whole wheat flour it ends up tasting like corn bread?  I like corn bread a lot, but I'm trying to make a cake that tastes like CAKE :(",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/23/09 04:27 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is still in shock...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/19/09 10:07 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","has done way too much driving and sat in way to much traffic this weekend",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",08/24/09 07:31 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","survived *PROPNAME*'s Scary Farm last night...for two... whole... hours...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/30/09 09:13 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","goin on a cruise to Mexico!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/06/09 09:44 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","mmmm lemon cake with vanilla frosting :)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",09/17/09 10:45 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","doesn't feel so good :(",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",09/22/09 04:21 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","craves enlightenment...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/02/09 06:41 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","has a job interview tomorrow, wish me luck!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/11/09 04:36 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is eating a huge bowl of piping hot homemade chicken soup... mmmm...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/18/09 08:43 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","I have the worst sore throat and earache (now going on three weeks); and because health insurance is a luxury I no longer have, I am now in the process of trying every home remedy known to man.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/18/09 04:49 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","the unemployed life is a strange one, I'll tell you that...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/16/09 11:42 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","loves 3rd Rock from the Sun reruns",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/21/09 05:32 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15",", after this weekend, kind of sort of maybe feels like she MIGHT want to move back to the IE...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/16/09 04:18 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","wow... what a weekend",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/15/09 10:33 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","COME on Angels!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",10/23/09 02:40 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","needs, wants, yearns.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/01/09 07:42 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","hates it when she buys stuff at one grocery store, then goes to another store for something the original store didn't have, and finds that all the stuff she did buy at the first store costs less at the second store. Ugh.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/26/09 01:13 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is going to get off her ass and actually be productive today!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/04/09 07:30 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","Comedy club tonight! Woot :)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/05/09 01:31 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","Change your language to English (Pirate). Click on the English link on the bottom of your Home page. It's pretty awesome.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/18/09 09:06 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","walked by a full IV bag (complete with hose) in the gutter outside my apartment...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/01/09 06:19 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is never drinking again",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/01/09 10:28 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","wishes her apartment had a heater :(",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/09/09 06:20 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","had an interview today. Crossing my fingers that I get a call (a good call) tomorrow!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/09/09 06:55 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","and her friend really need a DD for tonight. Any takers???  :)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/06/09 03:43 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","goin to the dmv... woohoo!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/10/09 08:37 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","had a wonderful and wavy weekend on the big blue",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/09/09 08:35 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","where can I find current episodes of Top Chef online? (if they can be found online) I'm so behind :(",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/10/09 11:31 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","really wants to study at a library or coffee shop today, but nobody will want to sit or drink coffee next to a girl who's coughing up her lungs...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/13/09 08:10 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","Happy Thanksgiving all!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/26/09 07:43 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","loves the picturesque view from her bedroom window",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/15/09 11:45 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","what a gorgeous day it is",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/13/09 07:50 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","off to Paris in the morning!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",07/06/09 06:01 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","needs something to do tonight...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/19/09 12:15 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","really wishes she lived in England or France right about now",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/19/09 05:11 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","really wants to see Avatar...tomorrow...night... hint hint ;)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/22/09 04:47 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","just got home from Riverside to find less than a block from my apartment: SIX cop cars, a HUGE congregation of police officers (some with guns drawn!), and a helicopter circling the area. I have no idea what's going on!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/21/09 05:57 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","wants her stupid sore throat to go away already!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",11/15/09 11:25 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","excited about volunteering tomorrow! and hopeful about my job interview",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/23/09 12:33 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","this cold ain't gonna keep me from line dancin my boots off tonight! YeeHaa!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/12/09 02:47 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","""If we were never ill, we would not know what it was to be well. If we never knew hunger, we would take no pleasure in being full. If there were never any war, we would not appreciate peace. And if there were no winter, we could never see the spring.""",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/29/09 07:19 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is sick and wishes her mom was here to make her some tea and chicken soup...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/12/09 07:28 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15",", for the first time since she first arrived on facebook years ago, started to fill out the ""personal information"" section on her profile.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/13/09 12:39 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","the times, they are a-changin...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/05/10 06:34 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","money should never be the goal, only the byproduct.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/06/10 08:15 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is beyond pissed at *PROPNAME* right now...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/28/09 01:17 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is eating top ramen for the first time in a LONG time...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",12/29/09 02:40 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","really wants to chop all her hair off... well, not all of it, just a lot of it...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/10/10 09:34 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is super excited to see *PROPNAME* today!!!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/11/10 03:38 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","*PROPNAME* was AAAWWWEEESSSOOOMMMEEE!!!!!!! I would go see his show live over watching it on TV any day!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/12/10 06:17 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is boycotting NBC",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/14/10 09:37 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","the night wasn't a waste afterall :)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/17/10 11:22 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","going Salsa dancing tonight... hope I don't embarrass myself  :)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/20/10 03:32 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","doesn't like thunder :(",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/19/10 07:11 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","sometimes wonders (as much as I LOVE *PROPNAME*) if the whole NBC vs. *PROPNAME* fiasco is actually a ploy to boost ratings and get better guests for the tonight show... because, if so, it's working...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/21/10 09:44 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","just got home after not having been since 4:30 to find a candle still lit on my dresser... oops...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/15/10 04:32 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","\93The God I believe in is with those who suffer, doesn\92t punish those or create evil for those who are already suffering\94",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/22/10 12:15 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","started the day off right: with a big fat ticket from the #%$&*!@ Los Angeles police department...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/21/10 06:49 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","finally watched the final episode of The Tonight Show with *PROPNAME*. It was amazing, and *PROPNAME*'s speech brought me to tears. I also loved hearing that he and I have something in common; cynicism is my least favorite quality, too\85 I\92ll miss you *PROPNAME*!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/23/10 10:02 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","It's a concept that represents a profound shift from how we think about money and satisfaction and the obligation of a government to its people.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/14/10 10:01 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","finished her taxes  :D",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/28/10 04:10 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","needs to go to sleep now! going rock climbing in the morning (eek!)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/30/10 08:54 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","desperately needs a job...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/05/10 06:39 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","take a nap or go to the gym... what to do what to do...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/30/10 11:10 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","two fire trucks just pulled up to the apartment building across the street. I'm assuming//hoping it's not an extremely urgent matter because the firemen weren't exactly running into the building, more like moseying...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/29/10 06:36 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","had a wonderful night! hung out with some really great people and listened to some really great music!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/30/10 07:59 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","""If it's true, if I am indeed addicted to sadness, I absolve myself of blame. Responsibility rests firmly with my brain. It is a flawed design. Worse than the 1975 Ford Pinto and just as dangerous.""",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",02/02/10 04:29 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","wishes she was a football fan...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/24/10 10:22 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","from urbandictionary: ""She has the most beautiful eyes and hair.  She smells that of a fall evening, and her voice will typically seranade you."" and ""A really sexy, funny, smart girl that every guy wants. 'Damn, you lucky bastard, your gf is a total *PROPNAME*!'""  :D",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",02/04/10 10:02 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","might need to start figuring out what organs she can sell on the black market...",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",02/04/10 06:28 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","anyone know if and where the state of the union address might be viewable online? I've googled it but can't find anything, and I don't have tv so I didn't get to watch it live :(",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/28/10 05:06 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","new goal for 2010: write something for publication and actually have it published.",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/18/10 04:41 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","Yay blue skies!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",01/19/10 10:06 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","just interviewed at an organization whose office is in the same building and on the same floor as the Production, Art, and Writing offices for Mad Men. Pretty cool :)",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",02/05/10 08:12 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","""...the event marked a major shift, what I might call a 'paradigm shift' if I were the kind of person who used terms like 'paradigm shift'...""",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",02/02/10 12:09 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","is glad hulu has the entire Strangers with Candy series... funny stuff",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",02/10/10 05:27 AM,112,5856.21,95.92,0.04,5968,0.49,0.09
"8d7faa6d7f104a6cb7c4a9e1c6310a15","going to an underground art show tonight complete with art (of course), live music, drinks, body painting, and free pancakes :D  It's going to be quite an eclectic experience!",3.65,2.55,4.20,3.45,4.55,"y","n","y","n","y",02/19/10 11:03 PM,112,5856.21,95.92,0.04,5968,0.49,0.09
"45a8b713a08f44ad954463e0aa979235","will break that trap = =+ and climb out alive.",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",07/09/09 01:04 AM,431,90115.4,97.7,0.02,91202,0.49,0.08
"45a8b713a08f44ad954463e0aa979235","GRE! GRE!! GRE!!!",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",07/14/09 12:13 AM,431,90115.4,97.7,0.02,91202,0.49,0.08
"45a8b713a08f44ad954463e0aa979235","A.D. - Always Derek",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",08/04/09 04:18 PM,431,90115.4,97.7,0.02,91202,0.49,0.08
"45a8b713a08f44ad954463e0aa979235","XD happy birthday to me ~",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",07/14/09 08:31 PM,431,90115.4,97.7,0.02,91202,0.49,0.08
"45a8b713a08f44ad954463e0aa979235","will soon fall into ETS's GRE trap ~",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",07/09/09 01:04 AM,431,90115.4,97.7,0.02,91202,0.49,0.08
"45a8b713a08f44ad954463e0aa979235","24 years old ~ ?????",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",07/15/09 05:15 PM,431,90115.4,97.7,0.02,91202,0.49,0.08
"45a8b713a08f44ad954463e0aa979235","(self-with-other knowledge) -- ""... the self is in fact entagled at both the interpersonal level with specific others in one's life and at the collective level in relation to the social groups with which one identifies. At a cognitive level, this implies that linkages exist in memory between significant-other representations and the self, as well as between knowledge designating social categories and the self.""",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",09/01/09 11:31 AM,431,90115.4,97.7,0.02,91202,0.49,0.08
"45a8b713a08f44ad954463e0aa979235","[ ?? ] ??MBA???????!?! ????! ???? [notice] anyone knows what questions are on a MBA interview? please let me know!",3.00,2.75,3.75,3.75,3.50,"n","n","y","y","n",01/09/10 06:38 PM,431,90115.4,97.7,0.02,91202,0.49,0.08
